ID,Sex,SpeciesID,Species,Tribe,CollectionDate,CollectionLocation,latitude,longitude
KHA7,M,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD9,F,Trodub,Tropheus duboisi,Tropheini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD8,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHC9,M,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHE3,F,Simmrg,Pseudosimochromis marginatus (North),Tropheini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHB2,F,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHC5,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHA9,F,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHB7,M,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHB4,M,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD4,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHB8,M,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHC1,F,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD2,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD1,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHC3,F,JulreK,Julidochromis regani,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD3,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD6,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHD7,F,EctspN,Ectodus sp. "north",Ectodini,22.06.15,Mwamahunga,-4.911944444,29.59833333
KHC2,F,Neochi,Neolamprologus chitamwebwai,Lamprologini,22.06.15,Mwamahunga,-4.911944444,29.59833333
90-84,NA,Neomar,Neolamprologus marunguensis,Lamprologini,07.09.90,Myunga,-7.946111111,30.39444444
JBF2,NA,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBE9,F,Telbra,Telmatochromis brachygnathus,Lamprologini,31.08.14,Nakaku,-8.643444444,30.87280556
JBE8,M,Telbra,Telmatochromis brachygnathus,Lamprologini,31.08.14,Nakaku,-8.643444444,30.87280556
JBE6,M,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBF4,NA,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBF5,NA,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBE7,F,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBF3,NA,Mdcrot,Microdontochromis rotundiventralis,Ectodini,31.08.14,Nakaku,-8.643444444,30.87280556
JBF6,NA,Limdar,Limnotilapia dardennii,Tropheini,31.08.14,Nakaku,-8.643444444,30.87280556
IRD8,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
LJB9,F,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
IRE1,F,Xensin,Xenotilapia singularis,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE3,F,Xensin,Xenotilapia singularis,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
LJB6,M,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
LJB7,M,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
IRE5,M,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRD7,M,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRF3,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
LJB5,M,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
IRF1,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
LJB4,M,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
LJB8,F,Xensin,Xenotilapia singularis,Ectodini,12.11.15,Ndole bay harbor,-8.476138889,30.44933333
IRD9,M,Xensin,Xenotilapia singularis,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE8,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE2,M,Xensin,Xenotilapia singularis,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRF2,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRF4,M,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE9,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRF5,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE7,M,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRE6,F,Ectdes,Ectodus descampsii,Ectodini,25.08.14,Ndole bay harbor,-8.476138889,30.44933333
IRD6,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ndole Fishermen,-8.476694444,30.45566667
IRD2,NA,Xchhec,Xenochromis hecqui,Perissodini,25.08.14,Ndole Fishermen,-8.476694444,30.45566667
IRD4,F,Gralem,Grammatotria lemairii,Ectodini,25.08.14,Ndole Fishermen,-8.476694444,30.45566667
IWF3,NA,Lchaur,Limnochromis auritus,Limnochromini,28.08.14,Ndole Fishermen,-8.476694444,30.45566667
IWG7,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,28.08.14,Ndole Fishermen,-8.476694444,30.45566667
IRD3,NA,Xchhec,Xenochromis hecqui,Perissodini,25.08.14,Ndole Fishermen,-8.476694444,30.45566667
IRD5,M,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ndole Fishermen,-8.476694444,30.45566667
IWG6,NA,Gralem,Grammatotria lemairii,Ectodini,28.08.14,Ndole Fishermen,-8.476694444,30.45566667
LCG1,M,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCD6,M,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCD8,M,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LEF6,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCD7,F,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LEF4,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LEF7,F,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCG6,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF5,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCG4,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF7,M,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE7,F,Petred,Petrochromis sp. "red",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF2,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LEF3,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE4,F,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCE9,M,Petred,Petrochromis sp. "red",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE2,F,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCG3,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCD9,F,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCF6,M,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE6,NA,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCE8,F,Petred,Petrochromis sp. "red",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE3,F,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
OME9,NA,Petred,Petrochromis sp. "red",Tropheini,02.02.17,Nganja,-6.173333333,29.74027778
LCE5,M,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LEF5,F,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF1,M,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF9,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCE1,M,Batfer,Bathybates ferox,Bathybatini,02.07.15,Nganja,-6.173333333,29.74027778
LCG5,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF8,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LEF2,M,BenhoM,Benthochromis sp. "horii mahale",Benthochromini,02.07.15,Nganja,-6.173333333,29.74027778
LCG2,F,Petmos,Petrochromis sp. "moshi yellow",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF3,F,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LCF4,F,Trokir,Tropheus sp. "kirschfleck",Tropheini,02.07.15,Nganja,-6.173333333,29.74027778
LFI6,F,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB9,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI8,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI7,F,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFH8,F,Julmrk,Julidochromis marksmithi,Lamprologini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB6,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGC1,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA3,F,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI4,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFH9,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGC5,F,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI5,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB5,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA7,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB4,F,Petkip,Petrochromis sp. "kipili brown",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI1,M,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB7,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB8,F,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGC2,F,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA9,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI2,M,Pettex,Petrochromis sp. "polyodon texas",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI3,M,Pettex,Petrochromis sp. "polyodon texas",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFI9,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB1,M,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA4,F,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA2,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB2,M,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFH7,M,Pettex,Petrochromis sp. "polyodon texas",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA6,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LFH6,M,Pettex,Petrochromis sp. "polyodon texas",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGB3,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA8,F,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA5,M,TrobrK,Tropheus sp. "brichardi kipili",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGC4,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGA1,M,Ophboo,Ophthalmotilapia boops,Ectodini,17.08.15,Nkondwe,-7.378888889,30.54611111
LGC3,M,Petrai,Petrochromis sp. "macrognathus rainbow",Tropheini,17.08.15,Nkondwe,-7.378888889,30.54611111
KHF9,M,Trodub,Tropheus duboisi,Tropheini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHE6,M,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHE8,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KYB5,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,12.07.15,Nondwa Point,-4.864166667,29.60722222
KHE9,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHG1,M,Trodub,Tropheus duboisi,Tropheini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KYB8,F,Telbif,Telmatochromis bifrenatus,Lamprologini,12.07.15,Nondwa Point,-4.864166667,29.60722222
KYB7,M,Telbif,Telmatochromis bifrenatus,Lamprologini,12.07.15,Nondwa Point,-4.864166667,29.60722222
KYB6,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,12.07.15,Nondwa Point,-4.864166667,29.60722222
LEI8,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,10.07.15,Nondwa Point,-4.864166667,29.60722222
LEI6,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,10.07.15,Nondwa Point,-4.864166667,29.60722222
KHF7,F,Trodub,Tropheus duboisi,Tropheini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KYB2,M,Telbif,Telmatochromis bifrenatus,Lamprologini,12.07.15,Nondwa Point,-4.864166667,29.60722222
LEI7,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,10.07.15,Nondwa Point,-4.864166667,29.60722222
KHF1,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KYB4,F,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,12.07.15,Nondwa Point,-4.864166667,29.60722222
KHF6,F,Trodub,Tropheus duboisi,Tropheini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHF3,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHF8,F,Trodub,Tropheus duboisi,Tropheini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHI2,M,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHE7,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
LEI9,M,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,10.07.15,Nondwa Point,-4.864166667,29.60722222
KYA2,M,Neonig,Neolamprologus niger,Lamprologini,10.07.15,Nondwa Point,-4.864166667,29.60722222
KHI1,M,Cphfro,Cyphotilapia frontosa,Cyphotilapiini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KHF2,F,JulreK,Julidochromis regani,Lamprologini,23.06.15,Nondwa Point,-4.864166667,29.60722222
KYA1,M,Neonig,Neolamprologus niger,Lamprologini,10.07.15,Nondwa Point,-4.864166667,29.60722222
KYB3,M,Telbif,Telmatochromis bifrenatus,Lamprologini,12.07.15,Nondwa Point,-4.864166667,29.60722222
IOB4,M,Lamoce,Lamprologus ocellatus,Lamprologini,23.08.14,Ntingila,-8.481388889,30.46138889
IVB7,M,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVC2,NA,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IWF1,NA,Lchaur,Limnochromis auritus,Limnochromini,27.08.14,Ntingila,-8.481388889,30.46138889
IVC8,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVC7,NA,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVC1,M,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVC4,F,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVE2,NA,Juldic,Julidochromis dickfeldi,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWE8,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IWE7,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IWE5,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IWE9,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVB1,M,Enamel,Enantiopus melanogenys,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVB9,NA,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVB6,M,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVD6,NA,Julreg,Julidochromis sp. "regani south",Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWF2,NA,Lchaur,Limnochromis auritus,Limnochromini,27.08.14,Ntingila,-8.481388889,30.46138889
IVD5,NA,Julreg,Julidochromis sp. "regani south",Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVD9,NA,Juldic,Julidochromis dickfeldi,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWD7,M,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVB4,M,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVE3,NA,Juldic,Julidochromis dickfeldi,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVD8,NA,Juldic,Julidochromis dickfeldi,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVB2,M,Enamel,Enantiopus melanogenys,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVE1,NA,Juldic,Julidochromis dickfeldi,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVD3,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVB8,NA,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IVB5,F,Xenbat,Xenotilapia bathyphilus,Ectodini,25.08.14,Ntingila,-8.481388889,30.46138889
IWE6,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IWD8,F,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVE7,NA,LamorS,Lamprologus sp. "ornatipinnis zambia",Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWE3,M,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IWE2,M,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVE6,NA,LamorS,Lamprologus sp. "ornatipinnis zambia",Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVC9,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IVD2,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWE4,M,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVD1,NA,Lepcun,Lepidiolamprologus cunningtoni,Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
IWE1,M,Cunlon,Cunningtonia longiventralis,Ectodini,27.08.14,Ntingila,-8.481388889,30.46138889
IVE5,NA,LamorS,Lamprologus sp. "ornatipinnis zambia",Lamprologini,25.08.14,Ntingila,-8.481388889,30.46138889
KAC8,NA,Neotoa,Neolamprologus toae,Lamprologini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KAC7,NA,Neotoa,Neolamprologus toae,Lamprologini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYI3,F,Tanirs,Tanganicodus irsacae,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCE4,NA,Calmel,Callochromis melanostigma,Ectodini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JZC6,F,Spamar,Spathodus marlieri,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCE3,NA,Calmel,Callochromis melanostigma,Ectodini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCC9,NA,Neotoa,Neolamprologus toae,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JYH6,F,Tanirs,Tanganicodus irsacae,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JZC5,F,Spamar,Spathodus marlieri,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD3,NA,Neotoa,Neolamprologus toae,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD4,NA,Lamorn,Lamprologus ornatipinnis,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD7,NA,Neobou,Neolamprologus boulengeri,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD8,NA,Neobou,Neolamprologus boulengeri,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCE2,NA,Neotoa,Neolamprologus toae,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JYG9,F,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYH1,F,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYG3,M,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYI1,F,Tanirs,Tanganicodus irsacae,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KAC9,NA,Neotoa,Neolamprologus toae,Lamprologini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCH5,NA,NeobrM,Neolamprologus sp. "brevis magara",Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD1,NA,Neotoa,Neolamprologus toae,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JZB9,F,Spamar,Spathodus marlieri,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JZC2,F,Spamar,Spathodus marlieri,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JZC4,F,Spamar,Spathodus marlieri,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCD2,NA,Neotoa,Neolamprologus toae,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JYF7,M,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYG5,F,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYF9,M,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYG2,M,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KCG7,NA,Lamspe,Lamprologus speciosus,Lamprologini,16.01.15,Nyanza Lac,-4.240777778,29.55011111
JYH7,F,Tanirs,Tanganicodus irsacae,Eretmodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
KAC6,NA,Neotoa,Neolamprologus toae,Lamprologini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JYG4,M,Ophpar,Ophthalmotilapia sp. "paranasuta",Ectodini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
JZA3,F,Trobri,Tropheus brichardi,Tropheini,11.01.15,Nyanza Lac,-4.240777778,29.55011111
